,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
1102,20181127,J888,1729.0,1755.5,1814.0,1713.0,809568.0,-58.35336062630449,38.813765458429025,-266.8000716803072,48.207143950282536,1.7287506643934059
1103,20181127,RB888,3230.0,3196.0,3323.0,3191.0,4069624.0,-122.89500085142708,36.17614064751407,-155.87288254234943,64.17579462508546,1.7287506643934059
1104,20181128,I888,451.0,444.5,456.5,442.5,853942.0,-8.827730469013375,41.19922421675506,-263.85673868312836,45.10177237514684,1.5172112163347038
1105,20181128,J888,1772.0,1729.0,1795.5,1725.5,726720.0,-64.27205476986796,41.05637954156664,-216.8775370483192,48.207143950282536,1.5172112163347038
1106,20181128,RB888,3295.0,3211.0,3319.0,3208.0,3457788.0,-122.02394829249897,39.10769658229685,-133.7383670205034,64.17579462508544,1.5172112163347038
1107,20181129,I888,455.5,453.5,457.0,451.0,573062.0,-9.967755546017429,42.47617273950573,-202.8081567555256,44.42647315538702,1.2380784387286006
1108,20181129,J888,1775.0,1761.5,1808.0,1741.0,635288.0,-67.93744699323133,41.21189241794751,-178.71934204729118,44.82835910882374,1.2380784387286006
1109,20181129,RB888,3307.0,3293.0,3352.0,3279.0,2044818.0,-118.99364844385263,39.637208313657766,-109.06235820603416,56.001126075201825,1.2380784387286006
1110,20181130,I888,455.0,456.5,460.5,450.0,582196.0,-10.787230970496125,42.37040974337146,-172.90675668763762,39.566147628504034,1.5707831221504507
1111,20181130,J888,1784.0,1777.0,1788.5,1757.5,467740.0,-69.31702839907757,41.68933598373813,-154.6135998572201,44.82835910882373,1.5707831221504507
1112,20181130,RB888,3256.0,3306.0,3327.0,3210.0,2949790.0,-119.33180499042282,38.17760755692796,-118.03729483543886,60.407421933931325,1.5707831221504507
1113,20181203,I888,463.0,454.0,481.5,448.0,1246984.0,-10.66816207548112,44.65147474024551,-118.6007237635707,14.789822928967764,2.379474736693763
1114,20181203,J888,1888.0,1779.0,1920.0,1769.0,649430.0,-61.311663080024346,46.84939711221622,-80.84733983681298,13.675303350774923,2.379474736693763
1115,20181203,RB888,3333.0,3250.0,3495.0,3208.0,5092070.0,-112.09438570365865,41.53989191803721,-81.2460978707832,27.24194308384542,2.379474736693763
1116,20181204,I888,472.0,463.0,472.0,462.0,854104.0,-9.735351265136444,47.08881088872633,-90.0927865908411,14.78982292896777,3.0627113273822903
1117,20181204,J888,1955.5,1886.0,1970.0,1869.0,511634.0,-48.956329418887435,49.83026259259054,-22.654765283045283,4.535849533765392,3.0627113273822903
1118,20181204,RB888,3374.0,3306.0,3388.0,3283.0,4807696.0,-101.87595879005585,43.24026940680945,-74.60942571515149,27.24194308384541,3.0627113273822903
1119,20181205,I888,477.5,472.0,479.5,467.5,978168.0,-8.454825971959053,48.521906824512456,-58.89570552147271,7.035331640587692,2.462074355179543
1120,20181205,J888,1986.0,1967.0,1996.5,1940.5,419794.0,-36.285269377611485,51.11187552894442,13.051543659731685,0.018369372115932005,2.462074355179543
1121,20181205,RB888,3463.0,3389.0,3466.0,3362.0,5400890.0,-85.60937407096708,46.720253729704055,-38.92653471989277,14.6642090837443,2.462074355179543
1122,20181206,I888,469.0,480.0,481.0,467.0,702336.0,-8.033276799561065,46.50801988675284,-62.79382135661551,5.5114777655787,2.54750876056595
1123,20181206,J888,1932.5,1998.5,2010.0,1927.0,563996.0,-30.212099608774224,48.8475690485309,2.588386740838902,0.01836937211592518,2.54750876056595
1124,20181206,RB888,3375.0,3470.0,3473.0,3371.0,4500922.0,-78.90923648112675,43.96321821377088,-44.68081139533161,13.587078945289221,2.54750876056595
1125,20181207,I888,475.0,466.0,476.5,463.5,844140.0,-7.132823438855496,48.08154812477541,-59.52674114038818,8.751747771292191,6.424364756447589
1126,20181207,J888,2063.0,1925.0,2074.0,1912.5,1020684.0,-14.699364324260387,53.99082166686541,55.632842975982996,10.748955575017662,6.424364756447589
1127,20181207,RB888,3397.0,3360.0,3426.0,3334.0,5127774.0,-71.00560462035583,44.805574174394245,-48.94502374308557,17.942460127911456,6.424364756447589
1128,20181210,I888,473.5,474.0,476.5,466.5,972378.0,-6.465712419056445,47.71852346336317,-52.11614847281197,8.75174777129218,4.875769701176726
1129,20181210,J888,1984.5,2053.5,2067.5,1966.5,838844.0,-8.640106032126823,50.811627275272656,48.34116474441096,10.748955575017664,4.875769701176726
1130,20181210,RB888,3312.0,3388.0,3398.0,3303.0,4741366.0,-70.78474655712535,42.26615325540654,-65.38363627106602,21.486631869786276,4.875769701176726
1131,20181211,I888,474.5,473.5,476.0,468.0,762748.0,-5.789591677971089,47.98934426140053,-44.584187098141925,8.751747771292196,3.6299430952213605
1132,20181211,J888,1962.5,1984.0,1984.0,1930.0,698562.0,-5.549346902595744,49.95875299618378,10.730115435194904,3.5092223950091497,3.6299430952213605
1133,20181211,RB888,3327.0,3306.0,3341.0,3284.0,3595984.0,-68.60846463798907,42.8573858119963,-70.43000954147355,23.647242921004324,3.6299430952213605
1134,20181212,I888,474.0,476.0,483.0,471.5,1002694.0,-5.233775237770601,47.861108197143494,-26.270562239135575,0.3451616900379402,3.8807170924778505
1135,20181212,J888,1965.0,1971.5,2011.0,1960.0,811908.0,-2.8651413520790356,50.05729798241807,30.25651183519832,8.251806473026715,3.8807170924778505
1136,20181212,RB888,3317.0,3340.0,3379.0,3317.0,4194776.0,-66.91925840917338,42.556827262584434,-56.93540912133816,16.776822252936878,3.8807170924778505
1137,20181213,I888,478.5,474.0,480.0,472.5,815744.0,-4.379687995587744,49.12677787647892,-19.247371895789687,0.3451616900379509,3.687532681353206
1138,20181213,J888,2019.0,1969.5,2043.0,1965.0,885742.0,3.578212185813072,52.16230553442961,57.47360071389602,13.630065711286033,3.687532681353206
1139,20181213,RB888,3419.0,3325.0,3431.0,3321.0,5327258.0,-56.69644146740484,46.514695319115326,-25.929913133863415,7.998714241848763,3.687532681353206
1140,20181214,I888,482.0,478.5,485.0,477.5,852674.0,-3.381418070850998,50.10137680626928,2.7173913043480034,5.610196108385866,2.97525430835127
1141,20181214,J888,2016.0,2018.0,2048.0,1996.5,694404.0,8.346330060961463,52.03625681920222,65.81079090775172,14.46751596188584,2.97525430835127
1142,20181214,RB888,3445.0,3416.0,3450.0,3405.0,4124206.0,-45.966924587474296,47.46910346811653,3.345502911197916,4.918297636081405,2.97525430835127
1143,20181217,I888,488.5,483.0,492.0,482.5,1046510.0,-2.042244562059011,51.87269584084498,32.34649122807068,13.309877752876679,3.0961470199256045
1144,20181217,J888,2028.0,2018.0,2051.0,2005.0,694628.0,12.94418503367342,52.51110735856334,73.11552843928327,14.99614376627133,3.0961470199256045
1145,20181217,RB888,3435.0,3448.0,3470.0,3414.0,3915682.0,-37.834489144936015,47.13445559522338,13.699951045112151,1.6557059721776914,3.0961470199256045
1146,20181218,I888,486.0,488.5,489.5,483.0,718220.0,-1.1691913051756728,51.150249013740755,26.551012852383277,13.309877752876687,2.0043020400911113
1147,20181218,J888,1984.0,2025.0,2033.0,1967.5,748276.0,12.889009470600058,50.610555779044596,46.63454299051299,6.223822065401426,2.0043020400911113
1148,20181218,RB888,3435.0,3430.0,3443.0,3391.0,3671214.0,-31.031760645569193,47.13445559522338,8.167802426174799,5.276716337747332,2.0043020400911113
1149,20181219,I888,487.0,485.0,491.5,484.0,1003660.0,-0.39207902351290613,51.43015810670167,33.28555502468586,15.55873437095058,1.8835594400227795
1150,20181219,J888,1977.0,1982.5,1993.0,1960.0,662212.0,12.140492895877514,50.310874941273106,32.604140046000275,4.519227283619729,1.8835594400227795
1151,20181219,RB888,3425.0,3432.0,3450.0,3411.0,3871012.0,-26.146070104520277,46.781518047737464,17.1957899074524,4.0305517584091195,1.8835594400227795
1152,20181220,I888,496.5,487.5,497.0,485.0,1245858.0,0.9790725250662149,54.01941988827423,59.88969800813892,21.541839868766747,1.3304523751650301
1153,20181220,J888,1986.0,1978.0,2005.0,1948.5,810442.0,12.133643808606394,50.699150449577914,36.966628783965014,7.069811840803187,1.3304523751650301
1154,20181220,RB888,3481.0,3433.0,3492.0,3427.0,4306708.0,-17.553052499943988,48.99405948019199,52.90357677138448,3.310170822298269,1.3304523751650301
1155,20181221,I888,497.0,496.5,499.5,493.0,794088.0,2.082065077086156,54.15249432607653,80.17325923504426,24.15310371344112,1.2925460798500934
1156,20181221,J888,1993.0,1987.0,2009.0,1967.0,703526.0,12.548407129877205,51.007178231325305,47.15155298891823,7.946023036232659,1.2925460798500934
1157,20181221,RB888,3508.0,3500.0,3535.0,3471.0,4313258.0,-8.466750359607886,50.03023944873785,90.47213549058422,10.241793841780469,1.2925460798500934
1158,20181224,I888,491.0,497.0,498.0,485.0,1072974.0,2.4438733149696645,52.27441522502106,57.14285714285695,11.463213365512836,1.5509584848150268
1159,20181224,J888,1980.0,1998.0,2002.5,1963.0,578328.0,11.69332532027579,50.402181004449005,38.761811328548156,6.868895819860446,1.5509584848150268
1160,20181224,RB888,3451.0,3515.0,3516.0,3435.0,3542690.0,-5.7983740347322055,47.904898054932886,61.25917342603219,3.5953096471816623,1.5509584848150268
1161,20181225,I888,486.0,490.5,492.0,480.5,937070.0,2.3006305006053367,50.75690183980841,33.090724441435555,5.009423995163083,0.6376048874137491
1162,20181225,J888,1888.5,1977.0,1977.0,1866.0,872650.0,3.5909868618109613,46.3953796080388,-25.85283769313172,15.09338012132403,0.6376048874137491
1163,20181225,RB888,3398.0,3442.0,3448.0,3357.0,4333400.0,-7.869607694334263,46.02425174328299,7.341875127108899,9.098001711777878,0.6376048874137491
1164,20181226,I888,492.5,486.5,494.0,484.5,931452.0,2.6807037315095386,52.60712048393643,54.09974640743856,7.552501352176785,0.5186687040800787
1165,20181226,J888,1892.5,1880.5,1907.0,1878.0,512510.0,-2.4788337180327744,46.58740308744183,-39.243627837406656,15.09338012132403,0.5186687040800787
1166,20181226,RB888,3409.0,3393.0,3430.0,3387.0,3285056.0,-8.525194092092988,46.47540146846686,20.28278251018362,9.098001711777878,0.5186687040800787
1167,20181227,I888,491.5,493.5,498.0,486.5,1185526.0,2.868160493824689,52.29440970658324,62.394461330631565,12.55740563158951,0.5257950936681623
1168,20181227,J888,1889.0,1895.0,1955.0,1881.0,744976.0,-7.48534461428585,46.43683047371948,-22.000616839724973,3.111375148931409,0.5257950936681623
1169,20181227,RB888,3396.0,3418.0,3471.0,3395.0,4172568.0,-9.978713986722596,46.00528691810064,38.4228943630235,1.619276366140004,0.5257950936681623
1170,20181228,I888,494.5,491.0,495.0,489.0,746842.0,3.2216589771904296,53.15852832237067,68.54631584955166,12.557405631589507,0.5631268104464674
1171,20181228,J888,1901.0,1889.0,1905.5,1863.0,509796.0,-10.365256631415377,47.04388826193457,-34.98921456667998,6.992795729506425,0.5631268104464674
1172,20181228,RB888,3404.0,3387.0,3420.0,3382.0,2915936.0,-10.365617448478588,46.350759837506615,26.005723984982165,3.8532024703015506,0.5631268104464674
1173,20190102,I888,431.0,438.0,438.5,429.5,442760.0,-1.6036246495419277,38.062141035776186,-214.29341963322554,41.38263498827008,9.96325430436961
1174,20190102,J888,1886.0,1899.5,1921.5,1878.0,341892.0,-13.700056569264007,46.364400428045776,-26.418221267595108,3.0694285562026744,9.96325430436961
1175,20190102,RB888,3092.0,3108.0,3149.0,3081.0,2149936.0,-35.43950913562503,36.84078249756385,-260.0478629420068,38.446827380508644,9.96325430436961
1176,20190103,I888,438.5,430.5,440.0,429.5,826474.0,-4.767551996417296,40.13922110329487,-180.1250192140187,39.58003859348754,9.721217698079881
1177,20190103,J888,1946.5,1875.5,1953.5,1849.5,726622.0,-11.330454736305228,49.41302905408847,-3.8127574307027676,4.423462255433511,9.721217698079881
1178,20190103,RB888,3165.0,3088.0,3166.0,3076.0,3719028.0,-48.85706519665882,39.828929016407365,-202.72453926241224,35.50337188999084,9.721217698079881
1179,20190104,I888,452.5,439.5,453.5,439.0,1280810.0,-6.07527225967965,43.779870993532036,-113.76793355147261,24.329573896477168,7.2182970135518705
1180,20190104,J888,1950.5,1948.5,1967.5,1925.5,648688.0,-9.025718773317294,49.60892833935892,26.141913243320335,7.566087711802528,7.2182970135518705
1181,20190104,RB888,3196.0,3170.0,3203.0,3140.0,3323322.0,-56.33968529921685,41.05405616623066,-146.52499001160697,29.116717149640397,7.2182970135518705
1182,20190107,I888,456.0,454.5,456.5,448.0,895746.0,-6.751403266398825,44.65046129344315,-83.96772228989043,21.184308235727826,6.921863059020552
1183,20190107,J888,1973.5,1955.0,1985.5,1937.5,607660.0,-5.282398930254658,50.74354314466104,41.45735458461225,11.562637936642213,6.921863059020552
1184,20190107,RB888,3230.0,3200.0,3236.0,3176.0,3053042.0,-58.84783853855197,42.38502917709847,-107.07565944205318,23.564175510795273,6.921863059020552
1185,20190108,I888,455.5,456.0,457.5,450.5,836196.0,-7.244082507943517,44.54851289349436,-73.14059797380784,20.101692199050838,6.530675307189099
1186,20190108,J888,1958.5,1979.0,1979.5,1947.5,471014.0,-3.4859814015844677,49.984240988190635,35.3682975166343,11.56263793664222,6.530675307189099
1187,20190108,RB888,3215.0,3231.0,3233.0,3193.0,2740906.0,-61.338866420782324,41.95270365340477,-99.91703826610082,23.56417551079527,6.530675307189099
1188,20190109,I888,451.0,454.5,458.5,449.5,840188.0,-7.906505474875075,43.62121768649929,-76.46520146520157,20.101692199050824,6.664437797529265
1189,20190109,J888,1955.5,1957.5,1988.5,1952.5,559500.0,-2.2781217263973303,49.82997231535893,35.51201407466257,13.694647109864807,6.664437797529265
1190,20190109,RB888,3217.0,3215.0,3260.0,3204.0,3378598.0,-62.43196386217869,42.03425512536603,-90.00598132785595,18.78822352207817,6.664437797529265
1191,20190110,I888,448.0,450.5,452.0,446.5,730840.0,-8.574711440706096,43.003877683693055,-95.58823529411809,22.475871992780817,6.1949963623957744
1192,20190110,J888,1944.0,1954.5,1968.5,1934.5,565734.0,-2.2232103372748497,49.22747920990533,11.895819391140986,8.122005989096074,6.1949963623957744
1193,20190110,RB888,3224.0,3222.0,3253.0,3212.0,3134668.0,-62.018499306439026,42.3276205844211,-86.74566185701912,18.788223522078166,6.1949963623957744
1194,20190111,I888,450.5,448.0,451.5,446.5,678530.0,-8.801086924582819,43.69086309759731,-92.48218700014569,22.475871992780824,7.282589118681267
1195,20190111,J888,1991.5,1944.0,1994.5,1940.5,644950.0,1.6343209258527622,51.721686543576794,41.1017945302083,14.586189723425896,7.282589118681267
1196,20190111,RB888,3249.0,3227.0,3250.0,3202.0,3440962.0,-58.99349432052986,43.38620393505599,-81.17379658811649,20.09530690102716,7.282589118681267
1197,20190114,I888,454.5,450.5,455.5,445.5,904328.0,-8.559061028194662,44.79226388941808,-81.34777376654684,17.171147481873728,7.362594915744352
1198,20190114,J888,2024.5,1991.0,2029.0,1976.5,572460.0,7.270457147096749,53.36806930332445,90.07417239925631,22.33665414864769,7.362594915744352
1199,20190114,RB888,3285.0,3245.0,3286.0,3230.0,2624250.0,-53.079390763814445,44.892983890610736,-53.61286045740924,13.090797160202246,7.362594915744352
1200,20190115,I888,453.5,454.5,455.5,446.0,919582.0,-8.35167252215615,44.56681847241071,-80.82904025949276,17.17114748187372,8.938518760192569
1201,20190115,J888,2028.5,2025.5,2038.5,2004.5,512256.0,11.922467495397996,53.566623146021506,114.86486486486322,24.35704921530627,8.938518760192569
1202,20190115,RB888,3229.0,3286.0,3286.0,3218.0,3128980.0,-52.308176971358535,43.04923496979587,-69.43303204601597,14.860200216182928,8.938518760192569
1203,20190116,I888,453.0,452.0,457.5,451.5,744452.0,-8.133898934551553,44.45109694907149,-67.58704039418085,14.341619266522082,9.135621251480623
1204,20190116,J888,2044.0,2028.5,2049.5,2015.5,509560.0,16.6678036087917,54.34586096203379,133.9082472421622,26.716754016196397,9.135621251480623
1205,20190116,RB888,3244.0,3229.0,3255.0,3220.0,2632026.0,-49.91126386363476,43.69005327924782,-67.52403960020999,14.860200216182928,9.135621251480623
1206,20190117,I888,455.0,453.0,456.5,449.0,837308.0,-7.711040437886425,45.041596896734205,-65.08597528210697,17.01921252994828,8.268252984816842
1207,20190117,J888,2044.0,2039.5,2054.5,2031.5,385758.0,20.195713058216597,54.34586096203379,137.21714010591987,27.81096598173235,8.268252984816842
1208,20190117,RB888,3261.0,3239.0,3275.0,3235.0,2258818.0,-46.10842580073313,44.42323150699476,-51.64607946378631,10.572881447294339,8.268252984816842
1209,20190118,I888,469.5,454.5,471.5,452.5,1689724.0,-6.135170784511843,49.09972513921564,-19.314502623646714,2.5236790229480865,6.334055506550847
1210,20190118,J888,2075.0,2039.5,2085.0,2029.5,561358.0,25.20252857490891,55.92882444403413,157.9974898898325,34.215853906680834,6.334055506550847
1211,20190118,RB888,3343.0,3262.0,3346.0,3250.0,3599670.0,-36.06223158278226,47.81376909015291,-10.461339556005706,3.1461968303583165,6.334055506550847
1212,20190121,I888,474.5,470.0,479.5,469.0,1564990.0,-4.431738198141375,50.40603367238574,19.870496873678363,10.997802794319066,4.326695619285258
1213,20190121,J888,2039.5,2075.0,2089.5,2031.5,635408.0,26.006130149811497,53.72217062161526,129.16149957073233,35.12368045467438,4.326695619285258
1214,20190121,RB888,3355.0,3346.0,3385.0,3329.0,3526340.0,-26.82305113757593,48.29133056501972,21.82800525859997,9.723120479210795,4.326695619285258
1215,20190122,I888,467.5,474.5,479.5,467.0,1160174.0,-3.605040437330956,48.59964971407344,7.903818323499287,8.477577555762677,4.536571331884803
1216,20190122,J888,2028.5,2034.5,2079.5,2022.5,622586.0,25.461873490263997,53.05123385139136,108.01380725813839,31.251292006264585,4.536571331884803
1217,20190122,RB888,3343.0,3360.0,3410.0,3340.0,3970252.0,-20.235966160418684,47.83846030311992,28.31605464586635,13.737048077031366,4.536571331884803
1218,20190123,I888,468.5,466.5,471.0,466.0,599556.0,-2.8364875998033767,48.870434873188934,-2.9712702738936856,7.176928939361781,5.055922315585242
1219,20190123,J888,2052.5,2029.5,2059.5,2029.0,423142.0,26.65982769158427,54.33836071392625,107.78254288597249,31.251292006264585,5.055922315585242
1220,20190123,RB888,3354.0,3349.0,3368.0,3335.0,2631994.0,-13.967042418652454,48.298234611965306,19.14548317639767,12.6660718276213,5.055922315585242
1221,20190124,I888,477.0,469.0,477.5,469.0,1251538.0,-1.5239577402042528,51.1340735174678,20.867667364482056,14.31531849212744,3.61191163377761
1222,20190124,J888,2044.0,2055.5,2067.5,2034.5,459966.0,26.61651741977994,53.79798709536508,101.52759014860112,33.19587115424886,3.61191163377761
1223,20190124,RB888,3390.0,3357.0,3394.0,3349.0,3200450.0,-6.024529032155897,49.79640827895438,35.55619020419669,17.009886476668772,3.61191163377761
1224,20190125,I888,475.5,477.5,481.0,474.0,908006.0,-0.5979134600031557,50.724110172569404,30.094755104763713,17.94739564419552,3.6440189550679216
1225,20190125,J888,2058.0,2041.5,2082.5,2041.5,527128.0,27.396071851616625,54.56779747804236,109.78848991637855,36.77997601886461,3.6440189550679216
1226,20190125,RB888,3420.0,3394.0,3450.0,3385.0,3099552.0,2.6600558607647145,51.019947907887556,61.14551083591232,25.537090734112606,3.6440189550679216
1227,20190128,I888,492.0,475.5,509.0,474.5,1943090.0,1.4506729528039841,54.84382996563491,85.79343779759252,39.77781468728847,3.084167762075957
1228,20190128,J888,2050.5,2056.0,2103.0,2047.0,538566.0,27.096337325544482,54.06854066554668,111.29457090065561,41.37498797379211,3.084167762075957
1229,20190128,RB888,3391.0,3422.0,3467.0,3390.0,3337710.0,7.12051347361421,49.80609587117596,58.471133094214615,27.93979538287033,3.084167762075957
1230,20190129,I888,502.0,492.5,504.0,490.5,1325602.0,3.836879709814582,57.09289359491735,107.42761225346123,39.77781468728847,2.4828980988559723
1231,20190129,J888,2035.5,2048.0,2055.5,2024.5,451006.0,25.356131217361963,53.064060633268554,69.42989094578229,30.266449613613783,2.4828980988559723
1232,20190129,RB888,3385.0,3390.0,3404.0,3363.0,2508228.0,10.055396065178684,49.553760075007,38.05046890712919,21.294996894269644,2.4828980988559723
1233,20190130,I888,528.5,504.0,530.5,503.5,1947148.0,7.77664990736065,62.247541570412295,175.9484893511632,53.233836446154115,2.3097299496576333
1234,20190130,J888,2029.5,2039.5,2079.5,2027.0,597666.0,23.225130634400102,52.65924753407619,77.23455653974314,36.000401047074234,2.3097299496576333
1235,20190130,RB888,3387.0,3393.0,3477.0,3377.0,4490378.0,12.39975825440797,49.641737066500085,59.94672449965673,31.56719315603052,2.3097299496576333
1236,20190131,I888,530.0,533.5,535.5,517.5,1834550.0,10.89439977828863,62.51125926991468,181.92215458402416,55.25051214680732,2.918846344637424
1237,20190131,J888,2071.5,2030.5,2083.5,2019.5,563130.0,24.641296780120683,55.13757191145993,87.96839265818215,32.36461880790237,2.918846344637424
1238,20190131,RB888,3417.0,3392.0,3428.0,3383.0,2724362.0,16.488363864153143,50.96860908232797,57.444961729660356,31.567193156030537,2.918846344637424
1239,20190201,I888,563.0,529.0,564.5,527.5,1912468.0,15.845407229547959,67.6536519154105,229.1822394976819,64.69077687327132,4.677826283413875
1240,20190201,J888,2122.0,2074.5,2127.5,2065.5,516910.0,29.498506190242324,57.88024575774149,135.3084890402936,42.07581476202994,4.677826283413875
1241,20190201,RB888,3464.0,3406.0,3480.0,3406.0,2506846.0,23.253073514361404,52.97664628026924,85.26050077609183,38.139013533392365,4.677826283413875
1242,20190211,I888,593.5,593.5,593.5,592.5,282462.0,21.97687566310384,71.40405533369399,292.2500353556776,71.1880662179865,6.28596263759578
1243,20190211,J888,2106.0,2175.5,2184.0,2098.5,390882.0,31.691493549280494,56.74325355815474,149.49550990916518,51.61238953881718,6.28596263759578
1244,20190211,RB888,3535.0,3560.0,3618.0,3526.0,3480360.0,33.95188508060028,55.805126726457615,156.01155584690665,51.383723758619524,6.28596263759578
1245,20190212,I888,575.5,591.5,599.0,574.0,2293632.0,25.094386536538252,66.68376446064566,228.49039158357667,52.10200116298489,4.851808168815471
1246,20190212,J888,2110.0,2099.5,2126.5,2094.5,392518.0,33.36757773599993,56.96190053112333,116.97234997506438,49.74659133963704,4.851808168815471
1247,20190212,RB888,3495.0,3528.0,3540.0,3481.0,3109428.0,38.75634559454147,53.91507077883555,118.6983195518796,40.870344761256504,4.851808168815471
1248,20190213,I888,565.5,575.5,578.5,556.5,2380582.0,26.45318409792941,64.2430185300286,169.56955594865488,36.69157408799023,4.185508123978642
1249,20190213,J888,2075.5,2109.5,2129.0,2041.0,507920.0,31.5483550590875,54.503804762801074,80.17910231310178,27.34103031258964,4.185508123978642
1250,20190213,RB888,3412.0,3490.0,3506.0,3402.0,3814494.0,35.45777368273457,50.261030676796665,75.1215914067712,24.627725003839195,4.185508123978642
1251,20190214,I888,570.0,566.0,571.0,552.0,1856560.0,27.575282653458828,64.84206646640756,145.24474800786464,32.987922627713196,5.04038383774435
1252,20190214,J888,2098.0,2074.5,2106.5,2063.0,437284.0,31.55838452806961,55.79090575503206,84.24641312341717,27.341030312589638,5.04038383774435
1253,20190214,RB888,3394.0,3421.0,3427.0,3378.0,3266348.0,31.033447840917233,49.50826722408373,47.280106382159715,20.129571477257375,5.04038383774435
1254,20190215,I888,565.5,571.0,577.5,559.0,2196420.0,27.781197104048033,63.73743211086634,134.4786842757223,35.67887811916956,4.726284609387074
1255,20190215,J888,2052.0,2099.5,2102.0,2043.0,443474.0,27.5370869949013,52.6412553361819,54.989599445302446,19.69098638166664,4.726284609387074
1256,20190215,RB888,3309.0,3390.0,3406.0,3303.0,3916316.0,20.432811379767827,46.132997479263715,7.2923944015754785,7.2041444585975,4.726284609387074
1257,20190218,I888,569.5,569.5,583.0,564.5,2370452.0,27.945019569848,64.29672650995349,127.8889651651965,37.933249540955416,4.71450425019729
1258,20190218,J888,2077.5,2064.0,2108.5,2053.0,559684.0,26.10687283649372,54.126395400978325,69.31890968614242,21.332846162234812,4.71450425019729
1259,20190218,RB888,3369.0,3325.0,3385.0,3321.0,3532344.0,16.6809416580154,48.68751782033183,22.614874921975673,7.204144458597506,4.71450425019729
1260,20190219,I888,572.5,571.5,578.5,569.5,1370094.0,27.994224982428022,64.71891690103854,116.1210975997128,37.933249540955416,5.247185198916883
1261,20190219,J888,2094.5,2077.5,2099.0,2059.5,536818.0,26.04494581396375,55.09750818721201,73.68297455968627,21.33284616223481,5.247185198916883
1262,20190219,RB888,3365.0,3380.0,3408.0,3357.0,2760590.0,13.232258067947441,48.52880276289553,36.71737622404615,10.57580599017867,5.247185198916883
1263,20190220,I888,561.0,571.5,577.5,554.5,2375064.0,26.79637480729923,61.82004217734313,93.85521885521847,24.35084780846277,5.572620501235623
1264,20190220,J888,2122.5,2094.5,2130.5,2077.5,553482.0,27.933237225782705,56.660730547526775,110.71623601202977,29.333242892095875,5.572620501235623
1265,20190220,RB888,3351.0,3360.0,3379.0,3288.0,3918544.0,9.262693909711743,47.96269981127392,4.403487277827227,0.9638792284687413,5.572620501235623
1266,20190221,I888,556.5,561.0,566.5,553.0,1781004.0,25.193542051203508,60.71910758685079,78.69957611874891,23.05554151480502,5.157118210422485
1267,20190221,J888,2136.0,2126.0,2154.5,2123.5,476652.0,30.171263406258277,57.40042870806757,152.4393633382114,34.73876626379668,5.157118210422485
1268,20190221,RB888,3387.0,3350.0,3405.0,3345.0,3928972.0,8.918873627223093,49.52886174267688,32.29366323982023,3.1090333686355636,5.157118210422485
1269,20190222,I888,560.0,551.5,560.5,540.0,2445022.0,23.92985778872162,61.274006124036305,66.01136681263355,12.225478579348625,5.439326669150657
1270,20190222,J888,2172.5,2137.5,2175.0,2131.5,387502.0,34.49255157151674,59.34135143064232,177.4585018831067,38.99929736680257,5.439326669150657
1271,20190222,RB888,3441.0,3379.0,3445.0,3373.0,3278144.0,12.85555148422236,51.780799725961835,64.47636072243,9.137073324349489,5.439326669150657
1272,20190225,I888,540.0,560.5,566.0,540.0,2203030.0,21.07164524360087,56.55160997927846,54.97765389227118,15.585409553168756,4.957164865164364
1273,20190225,J888,2147.5,2177.5,2194.5,2140.5,506140.0,35.49079669732919,57.4855475055537,167.11393922626416,42.79659621988651,4.957164865164364
1274,20190225,RB888,3392.0,3446.0,3476.0,3391.0,3659076.0,11.884509332478046,49.69924103559891,61.28902992429444,13.590747878090168,4.957164865164364
1275,20190226,I888,535.0,538.5,541.0,527.5,1985528.0,18.193311822282908,55.44645498680593,32.05694063382217,5.750811528781101,4.1801899162387235
1276,20190226,J888,2153.0,2141.0,2159.5,2115.5,464474.0,36.3071904945059,57.78600088320526,127.98676063147215,31.571957536913658,4.1801899162387235
1277,20190226,RB888,3446.0,3387.0,3455.0,3382.0,3998202.0,15.295977625755768,51.90345972756018,65.44678812215392,11.888735808067223,4.1801899162387235
1278,20190227,I888,534.5,536.0,545.5,531.5,1552706.0,15.690990061167327,55.33458897331535,32.78876375065451,8.738980221923539,3.8132911770522195
1279,20190227,J888,2131.5,2149.5,2161.5,2125.0,423890.0,34.817958392641685,56.18044760243408,113.24720455118592,32.02886966893968,3.8132911770522195
1280,20190227,RB888,3425.0,3447.0,3460.0,3407.0,2948082.0,16.119253609084808,51.004302280356235,64.8230460584784,12.665867957746165,3.8132911770522195
1281,20190228,I888,551.0,537.5,552.5,537.5,1782360.0,14.867906173556435,58.21268971761717,43.980362729885506,13.309326349318784,3.7029281352713435
1282,20190228,J888,2134.0,2134.5,2146.5,2110.0,413970.0,33.45382545365783,56.32641160529117,91.74616828276372,25.32007970713672,3.7029281352713435
1283,20190228,RB888,3460.0,3438.0,3465.0,3415.0,3461158.0,19.372597999338268,52.425281324909115,78.78980891719596,13.481577851694201,3.7029281352713435
1284,20190301,I888,567.0,554.5,569.0,549.5,1502196.0,15.329958328008615,60.7497806894983,63.085692203651476,23.022818232000866,4.579447926399039
